QUERY_ID,DOC_ID,ORDER
14865,845,5
20575,5076,1
20575,15866,2
20575,1092,3
20575,1119610,4
20575,1945,5
20573,1945,1
20573,1100475,2
20573,2485,3
20573,5076,4
20573,3503,5
14454,499,1
14454,5884,2
14454,14966,3
14454,14854,4
14454,14967,5
19470,4759,1
19470,209,2
19470,1351,3
19470,4761,4
19470,4752,5
15786,1526,1
15786,2553,2
15786,874,3
15786,1401,4
15786,186,5
15787,5095,1
15787,342,2
15787,4070,3
15787,184,4
15787,1110168,5
16963,2054,1
16963,1231,2
16963,1106421,3
16963,4623,4
16963,2369,5
16945,1104715,1
16945,631,2
16945,15850,3
16945,1770,4
16945,1100479,5
23291,1346,1
23291,15441,2
23291,3770,3
23291,14799,4
23291,1103844,5
16294,342,1
16294,15214,2
16294,2553,3
16294,536,4
16294,15158,5
26467,4278,1
26467,15474,2
26467,1095,3
26467,2706,4
26467,2628,5
26463,15886,1
26463,15827,2
26463,2369,3
26463,1095,4
26463,1100888,5
14573,6665,1
14573,14959,2
14573,920,3
14573,1110794,4
14573,1104363,5
13217,1100551,1
13217,1033,2
13217,1755,3
13217,268,4
13217,1105766,5
27846,6414,1
27846,14825,2
27846,1104440,3
27846,878,4
27846,135,5
19655,312,1
19655,874,2
19655,370,3
19655,310,4
19655,950,5
26505,1333,1
26505,15299,2
26505,15955,3
26505,14828,4
26505,1267,5
14912,1577,1
14912,15864,2
14912,483,3
14912,2358,4
14912,5288,5
22921,376,1
22921,247,2
22921,2041,3
22921,1243,4
22921,15273,5
30040,6665,1
30040,1100913,2
30040,4811,3
30040,1298,4
30040,303,5
21698,1056,1
21698,1231,2
21698,1107024,3
21698,2054,4
21698,874,5
19647,14957,1
19647,5029,2
19647,461,3
19647,1085,4
19647,134,5
17183,14709,1
17183,15391,2
17183,3213,3
17183,1100330,4
17183,323,5
28086,92,1
28086,14933,2
28086,94,3
28086,1102044,4
28086,96,5
25341,15340,1
25341,1563,2
25341,1381,3
25341,15409,4
25341,1571,5
25599,1749,1
25599,1105766,2
25599,1100551,3
25599,2358,4
25599,5288,5
13590,1244,1
13590,14933,2
13590,92,3
13590,1102044,4
13590,16010,5
13591,14933,1
13591,1243,2
13591,5095,3
13591,1101871,4
13591,1102044,5
13566,1116,1
13566,1106,2
13566,3043,3
13566,16006,4
13566,3034,5
18312,932,1
18312,1100095,2
18312,1377,3
18312,1104849,4
18312,741,5
18135,15219,1
18135,1846,2
18135,1100981,3
18135,16174,4
18135,1102437,5
18203,1089,1
18203,932,2
18203,803,3
18203,459,4
18203,1100888,5
18070,1364,1
18070,1226,2
18070,623,3
18070,14988,4
18070,1107041,5
14267,3138,1
14267,15171,2
14267,339,3
14267,1102349,4
14267,1103588,5
30137,14967,1
30137,6665,2
30137,5902,3
30137,14966,4
30137,5022,5
42247,6420,1
42247,14957,2
42247,186,3
42247,1105310,4
42247,1102048,5
13603,5300,1
13603,1311,2
13603,15298,3
13603,15299,4
13603,409,5
30940,1275,1
30940,1102420,2
30940,15308,3
30940,887,4
30940,4079,5
22854,1960,1
22854,1104597,2
22854,932,3
22854,260,4
22854,5226,5
21055,1972,1
21055,1971,2
21055,932,3
21055,483,4
21055,1100049,5
19435,16250,1
19435,932,2
19435,2497,3
19435,717,4
19435,5210,5
39218,2945,1
39218,2944,2
39218,15502,3
39218,1100070,4
39218,1177,5
26031,1581,1
26031,2986,2
26031,501,3
26031,1776,4
26031,500,5
31937,5095,1
31937,15266,2
31937,1268,3
31937,1243,4
31937,1104186,5
31816,1401,1
31816,1102638,2
31816,1118229,3
31816,3023,4
31816,169,5
32437,5300,1
32437,15599,2
32437,1100535,3
32437,662,4
32437,342,5
29529,717,1
29529,1138,2
29529,15273,3
29529,5498,4
29529,1139,5
29509,717,1
29509,15273,2
29509,5498,3
29509,706,4
29509,6150,5
19376,707,1
19376,717,2
19376,1330,3
19376,5265,4
19376,5498,5
20306,283,1
20306,1716,2
20306,284,3
20306,329,4
20306,16010,5
25409,5129,1
25409,1106,2
25409,16006,3
25409,3817,4
25409,1112,5
30324,15340,1
30324,5259,2
30324,26,3
30324,1298,4
30324,1563,5
16088,15165,1
16088,15222,2
16088,342,3
16088,5226,4
16088,1945,5
35274,889,1
35274,1060,2
35274,424,3
35274,14779,4
35274,6445,5
21127,898,1
21127,1100126,2
21127,932,3
21127,762,4
21127,975,5
25404,882,1
25404,1106,2
25404,5223,3
25404,3817,4
25404,1157,5
24257,2027,1
24257,1106,2
24257,1112,3
24257,1100698,4
24257,1116,5
23054,1326,1
23054,376,2
23054,3289,3
23054,246,4
23054,1779,5
29658,5135,1
29658,5065,2
29658,96,3
29658,15343,4
29658,1381,5
19408,623,1
19408,14988,2
19408,629,3
19408,950,4
19408,741,5
28440,5087,1
28440,1102044,2
28440,1244,3
28440,1114835,4
28440,614,5
18168,459,1
18168,1100381,2
18168,1101853,3
18168,1102397,4
18168,5708,5
23121,409,1
23121,15142,2
23121,5095,3
23121,1114844,4
23121,338,5
18859,1630,1
18859,5229,2
18859,2402,3
18859,1289,4
18859,882,5
20296,4759,1
20296,7646,2
20296,4761,3
20296,1100838,4
20296,4752,5
25670,1102828,1
25670,376,2
25670,1100572,3
25670,14791,4
25670,1102902,5
14273,1100367,1
14273,2896,2
14273,414,3
14273,3113,4
14273,3101,5
14278,3106,1
14278,1903,2
14278,1861,3
14278,6184,4
14278,1863,5
23185,5043,1
23185,14751,2
23185,1243,3
23185,874,4
23185,5095,5
35236,1181,1
35236,4904,2
35236,187,3
35236,4192,4
35236,1104078,5
18029,2556,1
18029,315,2
18029,1118254,3
18029,1200,4
18029,331,5
35081,477,1
35081,5572,2
35081,1943,3
35081,2134,4
35081,2986,5
23091,522,1
23091,1791,2
23091,16002,3
23091,14880,4
23091,1102228,5
18012,1100381,1
18012,459,2
18012,5703,3
18012,932,4
18012,1113790,5
20944,1100192,1
20944,14637,2
20944,887,3
20944,2015,4
20944,1705,5
29651,16010,1
29651,14933,2
29651,4254,3
29651,2041,4
29651,1102044,5
23340,97,1
23340,5075,2
23340,1298,3
23340,169,4
23340,98,5
25340,4761,1
25340,4759,2
25340,668,3
25340,15368,4
25340,15525,5
25343,499,1
25343,887,2
25343,1349,3
25343,5251,4
25343,169,5
13139,1397,1
13139,14880,2
13139,186,3
13139,1986,4
13139,1101074,5
27880,1215,1
27880,15214,2
27880,1056,3
27880,579,4
27880,4695,5
34797,14850,1
34797,775,2
34797,14849,3
34797,5307,4
34797,15275,5
17201,15492,1
17201,384,2
17201,15629,3
17201,2383,4
17201,1950,5
17200,1118,1
17200,1104570,2
17200,1100870,3
17200,1100054,4
17200,2514,5
19351,331,1
19351,1496,2
19351,2041,3
19351,579,4
19351,2560,5
14942,57,1
14942,14866,2
14942,5095,3
14942,6397,4
14942,5303,5
26036,193,1
26036,108,2
26036,1268,3
26036,2986,4
26036,1104186,5
39256,6183,1
39256,3213,2
39256,6181,3
39256,1101432,4
39256,14880,5
35318,254,1
35318,2518,2
35318,2595,3
35318,15131,4
35318,1106846,5
32007,1381,1
32007,97,2
32007,4003,3
32007,4752,4
32007,96,5
31858,4003,1
31858,1226,2
31858,1103868,3
31858,92,4
31858,2120,5
29865,15998,1
29865,1716,2
29865,303,3
29865,331,4
29865,1114838,5
27098,6432,1
27098,2935,2
27098,1100555,3
27098,398,4
27098,2936,5
35013,525,1
35013,327,2
35013,4016,3
35013,1635,4
35013,15106,5
30931,4090,1
30931,4017,2
30931,830,3
30931,4914,4
30931,4016,5
23722,372,1
23722,5305,2
23722,14933,3
23722,5566,4
23722,14838,5
20981,3350,1
20981,1496,2
20981,3339,3
20981,2786,4
20981,261,5
27081,2054,1
27081,1231,2
27081,1244,3
27081,1102044,4
27081,16328,5
30935,6665,1
30935,1100913,2
30935,4811,3
30935,1298,4
30935,1260,5
30905,550,1
30905,1100587,2
30905,92,3
30905,334,4
30905,1581,5
27778,1526,1
27778,796,2
27778,342,3
27778,775,4
27778,1104721,5
24230,5125,1
24230,1103608,2
24230,1106,3
24230,15633,4
24230,14829,5
35200,1118,1
35200,2514,2
35200,5914,3
35200,496,4
35200,384,5
20241,1451,1
20241,1131,2
20241,14871,3
20241,15390,4
20241,44,5
35023,579,1
35023,15918,2
35023,1770,3
35023,15214,4
35023,2553,5
35204,1296,1
35204,4485,2
35204,1046,3
35204,5394,4
35204,664,5
18350,283,1
18350,210,2
18350,1563,3
18350,1381,4
18350,1181,5
18103,724,1
18103,1442,2
18103,15692,3
18103,1381,4
18103,422,5
18331,866,1
18331,283,2
18331,1102708,3
18331,1181,4
18331,1381,5
27048,14828,1
27048,1685,2
27048,16017,3
27048,135,4
27048,1104440,5
18258,1630,1
18258,932,2
18258,14709,3
18258,5210,4
18258,15391,5
18301,741,1
18301,1391,2
18301,1261,3
18301,932,4
18301,2798,5
25665,1100475,1
25665,932,2
25665,4605,3
25665,741,4
25665,1400,5
18287,440,1
18287,4958,2
18287,1496,3
18287,4875,4
18287,3339,5
35176,1100708,1
35176,1735,2
35176,15705,3
35176,1701,4
35176,15704,5
28509,251,1
28509,1298,2
28509,1243,3
28509,1157,4
28509,4811,5
21165,1720,1
21165,932,2
21165,14920,3
21165,14901,4
21165,1204,5
17845,75,1
17845,932,2
17845,1202,3
17845,1289,4
17845,496,5
17148,5242,1
17148,932,2
17148,1100888,3
17148,483,4
17148,1113910,5
17198,5223,1
17198,5229,2
17198,775,3
17198,4286,4
17198,1101411,5
20548,1100488,1
20548,14829,2
20548,932,3
20548,1972,4
20548,1100490,5
20630,5216,1
20630,1106723,2
20630,260,3
20630,1102740,4
20630,1358,5
21215,1635,1
21215,1442,2
21215,1041,3
21215,1102018,4
21215,479,5
34974,1103641,1
34974,2986,2
34974,3503,3
34974,15697,4
34974,6409,5
31724,1439,1
31724,1100113,2
31724,1104015,3
31724,4273,4
31724,1100986,5
19421,459,1
19421,932,2
19421,1100469,3
19421,803,4
19421,2565,5
18944,14,1
18944,1442,2
18944,331,3
18944,1113794,4
18944,1113924,5
42408,579,1
42408,409,2
42408,1215,3
42408,15214,4
42408,15158,5
26038,16010,1
26038,1253,2
26038,450,3
26038,14933,4
26038,92,5
28026,1056,1
28026,5307,2
28026,3099,3
28026,631,4
28026,3736,5
27784,2392,1
27784,494,2
27784,1104,3
27784,1332,4
27784,1331,5
28017,1243,1
28017,1244,2
28017,5288,3
28017,2629,4
28017,5303,5
19773,15647,1
19773,15326,2
19773,579,3
19773,15158,4
19773,1935,5
23559,4759,1
23559,866,2
23559,14719,3
23559,4761,4
23559,4762,5
27772,5029,1
27772,15793,2
27772,15427,3
27772,14837,4
27772,1119523,5
27989,15000,1
27989,15001,2
27989,14842,3
27989,5008,4
27989,1102963,5
26250,522,1
26250,874,2
26250,14823,3
26250,310,4
26250,1100036,5
35340,15224,1
35340,2577,2
35340,14823,3
35340,1101003,4
35340,15274,5
23249,4070,1
23249,2041,2
23249,15647,3
23249,1526,4
23249,2485,5
23691,887,1
23691,5926,2
23691,2021,3
23691,2015,4
23691,1253,5
29803,92,1
29803,6665,2
29803,14933,3
29803,2758,4
29803,303,5
27766,494,1
27766,297,2
27766,1685,3
27766,2628,4
27766,314,5
29902,186,1
29902,2041,2
29902,1101016,3
29902,488,4
29902,1563,5
29397,14754,1
29397,1142,2
29397,15106,3
29397,4136,4
29397,830,5
20983,3520,1
20983,1195,2
20983,14762,3
20983,4070,4
20983,3344,5
20980,3520,1
20980,3484,2
20980,932,3
20980,14789,4
20980,3344,5
20978,1772,1
20978,3520,2
20978,1197,3
20978,15308,4
20978,1102420,5
21030,810,1
21030,3484,2
21030,3469,3
21030,808,4
21030,1411,5
19719,1251,1
19719,15274,2
19719,1215,3
19719,370,4
19719,1101132,5
42237,342,1
42237,16263,2
42237,15705,3
42237,1102824,4
42237,299,5
35246,15224,1
35246,376,2
35246,184,3
35246,1056,4
35246,5288,5
19331,1487,1
19331,331,2
19331,6640,3
19331,15298,4
19331,5209,5
18289,440,1
18289,483,2
18289,3515,3
18289,932,4
18289,1100212,5
35028,1106648,1
35028,15283,2
35028,775,3
35028,1326,4
35028,1575,5
15416,342,1
15416,15583,2
15416,579,3
15416,15214,4
15416,15158,5
22192,1635,1
22192,14762,2
22192,2372,3
22192,1100535,4
22192,540,5
19371,509,1
19371,3350,2
19371,5364,3
19371,1109434,4
19371,4797,5
30364,41,1
30364,887,2
30364,1157,3
30364,303,4
30364,1100036,5
23182,1248,1
23182,478,2
23182,15583,3
23182,87,4
23182,15651,5
29681,13739,1
29681,186,2
29681,2041,3
29681,1157,4
29681,668,5
23112,14850,1
23112,15277,2
23112,15278,3
23112,1106794,4
23112,370,5
17113,14762,1
17113,536,2
17113,2385,3
17113,1317,4
17113,1195,5
13146,14823,1
13146,3723,2
13146,15290,3
13146,15477,4
13146,1526,5
13150,1089,1
13150,1088,2
13150,3514,3
13150,331,4
13150,1113890,5
35030,494,1
35030,1248,2
35030,1331,3
35030,15322,4
35030,15583,5
23120,5095,1
23120,5307,2
23120,1131,3
23120,1113980,4
23120,15273,5
29682,971,1
29682,207,2
29682,866,3
29682,169,4
29682,1118251,5
29664,186,1
29664,14829,2
29664,1244,3
29664,14855,4
29664,6413,5
25656,7238,1
25656,5095,2
25656,444,3
25656,2664,4
25656,4070,5
22987,14850,1
22987,15277,2
22987,5128,3
22987,1106794,4
22987,370,5
19424,440,1
19424,1496,2
19424,4875,3
19424,932,4
19424,1197,5
18906,1973,1
18906,1249,2
18906,932,3
18906,1101067,4
18906,771,5
21106,226,1
21106,4701,2
21106,685,3
21106,1326,4
21106,1102837,5
21104,1104573,1
21104,536,2
21104,685,3
21104,1496,4
21104,973,5
27818,1333,1
27818,15955,2
27818,473,3
27818,15117,4
27818,1231,5
29880,217,1
29880,376,2
29880,14696,3
29880,14768,4
29880,1381,5
16067,16268,1
16067,428,2
16067,845,3
16067,4293,4
16067,15142,5
26002,14801,1
26002,5259,2
26002,15340,3
26002,207,4
26002,668,5
30879,15340,1
30879,5251,2
30879,887,3
30879,1381,4
30879,14854,5
30901,1243,1
30901,1080,2
30901,5934,3
30901,6414,4
30901,14933,5
32014,6414,1
32014,5033,2
32014,3290,3
32014,1243,4
32014,5934,5
35245,14933,1
35245,92,2
35245,1100036,3
35245,1249,4
35245,16010,5
35283,4687,1
35283,1100982,2
35283,1945,3
35283,1100870,4
35283,2375,5
21052,1945,1
21052,5226,2
21052,932,3
21052,1946,4
21052,1138,5
18950,14768,1
18950,2041,2
18950,950,3
18950,1981,4
18950,685,5
27136,1333,1
27136,2392,2
27136,14825,3
27136,15955,4
27136,15,5
28536,334,1
28536,668,2
28536,1106,3
28536,207,4
28536,3003,5
20890,3529,1
20890,3528,2
20890,3515,3
20890,1104564,4
20890,14761,5
30378,6665,1
30378,169,2
30378,303,3
30378,3794,4
30378,866,5
35069,1100888,1
35069,775,2
35069,15959,3
35069,1103362,4
35069,6413,5
18182,2497,1
18182,14897,2
18182,1442,3
18182,1102428,4
18182,2126,5
30305,5043,1
30305,2858,2
30305,15368,3
30305,303,4
30305,6665,5
16109,42,1
16109,755,2
16109,342,3
16109,1057,4
16109,932,5
29864,1990,1
29864,1100192,2
29864,6431,3
29864,2015,4
29864,561,5
27758,15427,1
27758,1102420,2
27758,273,3
27758,1095,4
27758,841,5
42412,1102639,1
42412,14789,2
42412,3344,3
42412,536,4
42412,1962,5
20892,621,1
20892,2067,2
20892,2063,3
20892,1635,4
20892,3339,5
20913,176,1
20913,1635,2
20913,1041,3
20913,14762,4
20913,3339,5
20882,176,1
20882,3516,2
20882,14762,3
20882,14789,4
20882,1195,5
20881,2558,1
20881,1654,2
20881,1102368,3
20881,1496,4
20881,650,5
21126,898,1
21126,762,2
21126,3422,3
21126,975,4
21126,1110186,5
34878,4485,1
34878,932,2
34878,1296,3
34878,1259,4
34878,1289,5
23003,1107108,1
23003,1943,2
23003,887,3
23003,1106693,4
23003,1101031,5
29599,5073,1
29599,2021,2
29599,95,3
29599,6464,4
29599,1104286,5
30140,15340,1
30140,92,2
30140,2194,3
30140,16006,4
30140,15409,5
24212,3043,1
24212,1116,2
24212,1100666,3
24212,16006,4
24212,3034,5
17209,5300,1
17209,331,2
17209,16002,3
17209,3514,4
17209,15766,5
30109,5398,1
30109,32,2
30109,5428,3
30109,5429,4
30109,5349,5
22131,3433,1
22131,414,2
22131,932,3
22131,1286,4
22131,741,5
21162,1100153,1
21162,1104440,2
21162,1390,3
21162,135,4
21162,1289,5
34973,16021,1
34973,5572,2
34973,186,3
34973,1735,4
34973,184,5
15105,15165,1
15105,15222,2
15105,342,3
15105,5226,4
15105,1945,5
19535,1100064,1
19535,1100088,2
19535,1716,3
19535,4115,4
19535,5427,5
13671,384,1
13671,15972,2
13671,816,3
13671,2485,4
13671,1018,5
17371,932,1
17371,15496,2
17371,1775,3
17371,15391,4
17371,1101017,5
14833,1157,1
14833,1243,2
14833,5098,3
14833,1102393,4
14833,2041,5
15801,92,1
15801,1320,2
15801,4811,3
15801,450,4
15801,1116,5
14294,1249,1
14294,5095,2
14294,339,3
14294,1101353,4
14294,1113797,5
32474,15766,1
32474,522,2
32474,665,3
32474,14880,4
32474,3213,5
31292,685,1
31292,226,2
31292,625,3
31292,973,4
31292,4698,5
20315,1249,1
20315,5573,2
20315,4115,3
20315,845,4
20315,1433,5
18093,1249,1
18093,5573,2
18093,1973,3
18093,1101067,4
18093,2880,5
24183,15536,1
24183,1106,2
24183,16006,3
24183,1116,4
24183,3817,5
15413,4495,1
15413,2577,2
15413,342,3
15413,15154,4
15413,365,5
18090,623,1
18090,1364,2
18090,1948,3
18090,741,4
18090,5226,5
30309,5223,1
30309,5229,2
30309,866,3
30309,1701,4
30309,1101863,5
15418,5300,1
15418,342,2
15418,409,3
15418,135,4
15418,1701,5
24252,5125,1
24252,1103608,2
24252,1106,3
24252,15633,4
24252,14829,5
24255,4003,1
24255,588,2
24255,96,3
24255,1113902,4
24255,1100701,5
24256,1112,1
24256,1114,2
24256,1298,3
24256,1106,4
24256,1100698,5
18105,1961,1
18105,14780,2
18105,1104612,3
18105,1104589,4
18105,579,5
20321,1392,1
20321,1118599,2
20321,331,3
20321,3778,4
20321,342,5
20991,685,1
20991,1114837,2
20991,973,3
20991,1496,4
20991,1292,5
25434,1157,1
25434,1243,2
25434,1187,3
25434,6054,4
25434,6049,5
30394,4116,1
30394,1275,2
30394,14802,3
30394,1381,4
30394,2041,5
23174,15766,1
23174,2577,2
23174,5288,3
23174,1101003,4
23174,54,5
18088,1644,1
18088,1645,2
18088,1249,3
18088,1722,4
18088,331,5
25697,5095,1
25697,342,2
25697,2553,3
25697,1113894,4
25697,191,5
42179,1022,1
42179,15696,2
42179,4001,3
42179,207,4
42179,15729,5
25359,4687,1
25359,1100052,2
25359,1100982,3
25359,525,4
25359,1243,5
21029,350,1
21029,3529,2
21029,3528,3
21029,932,4
21029,1635,5
24235,1112,1
24235,1114,2
24235,1298,3
24235,1106,4
24235,1100698,5
15389,4799,1
15389,1102840,2
15389,342,3
15389,522,4
15389,4138,5
42258,1397,1
42258,14850,2
42258,477,3
42258,254,4
42258,15131,5
22173,3657,1
22173,342,2
22173,1635,3
22173,1770,4
22173,2555,5
22191,342,1
22191,685,2
22191,1102428,3
22191,331,4
22191,932,5
20854,932,1
20854,1249,2
20854,4070,3
20854,3657,4
20854,342,5
15409,6075,1
15409,5229,2
15409,342,3
15409,1770,4
15409,1138,5
35080,665,1
35080,664,2
35080,1100982,3
35080,301,4
35080,1101311,5
11603,14850,1
11603,14849,2
11603,4652,3
11603,15766,4
11603,15771,5
17169,1289,1
17169,483,2
17169,1113923,3
17169,1249,4
17169,3514,5
25606,845,1
25606,4524,2
25606,1243,3
25606,1107182,4
25606,1499,5
17946,5226,1
17946,14808,2
17946,1945,3
17946,741,4
17946,263,5
34923,775,1
34923,5300,2
34923,1053,3
34923,4726,4
34923,1106371,5
42268,191,1
42268,15274,2
42268,775,3
42268,15350,4
42268,1526,5
42415,1138,1
42415,1102231,2
42415,1139,3
42415,5039,4
42415,717,5
28907,1104193,1
28907,717,2
28907,1101156,3
28907,1104192,4
28907,15273,5
28903,1114149,1
28903,1101410,2
28903,1101156,3
28903,1101374,4
28903,706,5
28892,15273,1
28892,1114149,2
28892,1138,3
28892,5279,4
28892,717,5
28914,717,1
28914,1113790,2
28914,1114149,3
28914,5483,4
28914,1139,5
17868,717,1
17868,6150,2
17868,1101375,3
17868,1110543,4
17868,335,5
17867,335,1
17867,1166,2
17867,1102021,3
17867,5314,4
17867,1995,5
22154,1946,1
22154,5226,2
22154,1442,3
22154,3350,4
22154,15308,5
17843,932,1
17843,1102428,2
17843,260,3
17843,1105018,4
17843,1119606,5
15055,16285,1
15055,16258,2
15055,342,3
15055,15846,4
15055,950,5
27034,1095,1
27034,4279,2
27034,4712,3
27034,1405,4
27034,2706,5
24196,15536,1
24196,887,2
24196,1116,3
24196,5128,4
24196,1104284,5
21904,741,1
21904,803,2
21904,1929,3
21904,932,4
21904,5226,5
21172,1411,1
21172,3626,2
21172,1635,3
21172,14789,4
21172,1195,5
21170,1478,1
21170,663,2
21170,1496,3
21170,15240,4
21170,14789,5
13534,928,1
13534,14854,2
13534,919,3
13534,1346,4
13534,6665,5
13533,372,1
13533,4733,2
13533,5305,3
13533,15291,4
13533,887,5
13539,1106388,1
13539,1106597,2
13539,835,3
13539,1106776,4
13539,3155,5
23641,1298,1
23641,6665,2
23641,303,3
23641,4811,4
23641,5075,5
26609,1231,1
26609,5573,2
26609,15768,3
26609,1249,4
26609,2880,5
30296,3804,1
30296,1945,2
30296,5393,3
30296,1381,4
30296,1442,5
25401,3990,1
25401,92,2
25401,14854,3
25401,4813,4
25401,4003,5
18427,220,1
18427,1215,2
18427,15728,3
18427,15846,4
18427,1326,5
30281,4803,1
30281,187,2
30281,4192,3
30281,4904,4
30281,4186,5
30313,3290,1
30313,32,2
30313,5738,3
30313,15312,4
30313,1565,5
27101,1333,1
27101,16298,2
27101,1410,3
27101,15955,4
27101,1332,5
26224,685,1
26224,1114837,2
26224,5095,3
26224,14897,4
26224,4070,5
15651,16272,1
15651,15918,2
15651,15447,3
15651,1104094,4
15651,15704,5
18838,1056,1
18838,15784,2
18838,656,3
18838,15850,4
18838,803,5
30316,92,1
30316,6665,2
30316,1157,3
30316,303,4
30316,3794,5
30365,4778,1
30365,1107151,2
30365,1103868,3
30365,1101061,4
30365,5884,5
27981,14866,1
27981,15156,2
27981,16186,3
27981,15958,4
27981,15004,5
18823,685,1
18823,932,2
18823,2534,3
18823,741,4
18823,1104634,5
18402,331,1
18402,2385,2
18402,1060,3
18402,1317,4
18402,14761,5
23149,1397,1
23149,14933,2
23149,1500,3
23149,15266,4
23149,16010,5
25364,3990,1
25364,92,2
25364,15374,3
25364,1300,4
25364,1104438,5
29835,186,1
29835,14933,2
29835,16010,3
29835,785,4
29835,1108724,5
18918,932,1
18918,261,2
18918,1196,3
18918,3433,4
18918,1635,5
27951,14903,1
27951,2498,2
27951,1192,3
27951,1188,4
27951,1101999,5
25977,3290,1
25977,6665,2
25977,14859,3
25977,15374,4
25977,1298,5
13587,41,1
13587,97,2
13587,5259,3
13587,5074,4
13587,169,5
29653,2041,1
29653,16010,2
29653,15647,3
29653,1080,4
29653,15329,5
22983,16001,1
22983,1110096,2
22983,14892,3
22983,522,4
22983,15097,5
15050,6390,1
15050,2282,2
15050,579,3
15050,1326,4
15050,1101426,5
19550,1157,1
19550,866,2
19550,868,3
19550,957,4
19550,1102545,5
25590,260,1
25590,932,2
25590,2798,3
25590,741,4
25590,1113910,5
21939,1104849,1
21939,1945,2
21939,932,3
21939,5226,4
21939,122,5
21897,15775,1
21897,2534,2
21897,2402,3
21897,204,4
21897,15308,5
22115,932,1
22115,741,2
22115,5393,3
22115,5226,4
22115,5205,5
26108,5095,1
26108,4070,2
26108,2126,3
26108,1103680,4
26108,15381,5
21937,15115,1
21937,1625,2
21937,1103666,3
21937,435,4
21937,5391,5
17175,291,1
17175,1002,2
17175,932,3
17175,1202,4
17175,2522,5
17130,220,1
17130,1498,2
17130,3113,3
17130,16041,4
17130,15728,5
17101,220,1
17101,5223,2
17101,16041,3
17101,15846,4
17101,1326,5
23287,1346,1
23287,3770,2
23287,15441,3
23287,5783,4
23287,14799,5
11636,685,1
11636,1114837,2
11636,14897,3
11636,631,4
11636,14716,5
51383,1410,1
51383,1106,2
51383,5022,3
51383,1116,4
51383,1298,5
9716,1106,1
9716,1116,2
9716,1298,3
9716,16006,4
9716,4003,5
34981,932,1
34981,2485,2
34981,83,3
34981,459,4
34981,1499,5
22981,384,1
22981,1102266,2
22981,816,3
22981,1018,4
22981,15273,5
25653,2664,1
25653,629,2
25653,444,3
25653,6519,4
25653,5190,5
25625,197,1
25625,2579,2
25625,5095,3
25625,1231,4
25625,2369,5
25993,14933,1
25993,1102044,2
25993,5095,3
25993,1113973,4
25993,15286,5
25979,26,1
25979,1224,2
25979,668,3
25979,522,4
25979,169,5
34778,15477,1
34778,14823,2
34778,15290,3
34778,1525,4
34778,2663,5
42269,14780,1
42269,16263,2
42269,631,3
42269,579,4
42269,301,5
17147,15116,1
17147,5300,2
17147,16002,3
17147,15731,4
17147,15888,5
34956,15965,1
34956,15870,2
34956,1397,3
34956,716,4
34956,15215,5
25651,5095,1
25651,13817,2
25651,631,3
25651,116,4
25651,3912,5
15110,16303,1
15110,342,2
15110,2282,3
15110,422,4
15110,1113803,5
15080,525,1
15080,1965,2
15080,1106543,3
15080,4138,4
15080,4137,5
